address,symbol,decimals
0x16e0EA59836581745Ab6a3E369F19d7D40006f94,PT-steakLRT-26SEP2024,18
0xDd66781D0E9a08D4FBb5eC7BAc80B691BE27F21D,AXGT,18
0xc3960227e41c3F54E9b399cE216149dEa5315c34,CZ,9
0xae032f8e1572D05157b1Afd88C012D9a0dad8cda,deSOL,9
0x18aAA7115705e8be94bfFEBDE57Af9BFc265B998,AUDIO,18
0xC52C326331E9Ce41F04484d3B5E5648158028804,ZCX,18
0x455e53CBB86018Ac2B8092FdCd39d8444aFFC3F6,POL,18
0x6b66ccd1340c479B07B390d326eaDCbb84E726Ba,SEAM,18
0xe285279a495D6126089efDa04Caa960D1a166131,NCOR,8
0x66676869d3B1826d35225988a87870BD483A6Bef,Punkdog,9
0xc3761EB917CD790B30dAD99f6Cc5b4Ff93C4F9eA,ERC20,18
0x69457A1C9Ec492419344DA01Daf0DF0e0369d5D0,FJO,18
0x651ce960BDEbEE7A01865B5C5C91035f8ffb12B9,PEPE,9
0x03AA6298F1370642642415EDC0db8b957783e8D6,NMT,18
0x70401dFD142A16dC7031c56E862Fc88Cb9537Ce0,BIRD,18
0xa66Daa57432024023DB65477BA87D4E7F5f95213,HPT,18
0x28Ae4A13De3055A557f900e2E5307Da4EA5761bB,RTR,9
0x1C9922314ED1415c95b9FD453c3818fd41867d0B,TOWER,18
0x8642A849D0dcb7a15a974794668ADcfbe4794B56,PROS,18
0x557B933a7C2c45672B610F8954A3deB39a51A8Ca,REVV,18
0xb9f599ce614Feb2e1BBe58F180F370D05b39344E,PORK,18
0x1180c114f7fAdCB6957670432a3Cf8Ef08Ab5354,iUSDT,6
0x1151CB3d861920e07a38e03eEAd12C32178567F6,Bonk,5
0x6F70ceE5d27BC2A31e492c435f7161FdBa6Cc0d9,SARU,18
0x8290333ceF9e6D528dD5618Fb97a76f268f3EDD4,ANKR,18
0x0AF85E2deE602B0a14d50F4FC1096c2f7fbe60F2,CRYMNE,18
0x56C03B8C4FA80Ba37F5A7b60CAAAEF749bB5b220,CANTO,18
0x4591DBfF62656E7859Afe5e45f6f47D3669fBB28,mkUSD,18
0xd12A99dbC40036CEc6f1b776dccd2d36f5953B94,DRAGGY,9
0x6B0FaCA7bA905a86F221CEb5CA404f605e5b3131,DEFI,18
0xB1c9D42FA4bA691eFe21656A7e6953d999B990c4,KANG,18
0x3a5051566b2241285BE871f650C445A88A970edd,HMNDS,18
0xa0246c9032bC3A600820415aE600c6388619A14D,FARM,18
0x7022FE5fEDBd54b40FdC52Be30c1c578fb55C2bf,SKULL,18
0x95b4eF2869eBD94BEb4eEE400a99824BF5DC325b,cMKR,8
0x3F7478bEEC07a7Fade8aBc21Ea75Bc539e869d01,pAMPL,18
0x88E08adB69f2618adF1A3FF6CC43c671612D1ca4,pOHM,18
0x02f92800F57BCD74066F5709F1Daa1A4302Df875,PEAS,18
0x056C1D42Fb1326f57da7f19eBB7dDA4673f1FF55,GAINS,18
0x9Fd9278f04f01c6a39a9d1c1CD79f7782C6ADe08,BIAO,9
0xD4419C2d3DAA986Dc30444Fa333a846be44Fd1eb,ZIK,18
0xb34e17562e4f1f63A2D4cF684eD8bC124e519771,NLS,6
0x3766CF12211f2eC589e857b2fe7Ed19CF1D7bBF4,fwAAVE,18
0xE39a08f6067AB70Fd780a430fdAc8a71BCE7FdEF,fwLPT,18
0xEC56840be7C495CBf98c0157B458cD207Ff85Da1,wRUNI,6
0x06A01a4d579479Dd5D884EBf61A31727A3d8D442,Skey,8
0x7D4A23832FaD83258B32ce4Fd3109Ceef4332aF4,STONKS,9
0x243cACb4D5fF6814AD668C3e225246efA886AD5a,SHI,18
0x05Fb86775Fd5c16290f1E838F5caaa7342bD9a63,HAI,8
0x91221a69a30c84A4F89C66a3475e36368de6131f,HARRIS,9
0x6019Dcb2d0b3E0d1D8B0cE8D16191b3A4f93703d,QF,18
0xa6Ec49E06C25F63292bac1Abc1896451A0f4cFB7,CSCS,18
0x00c83aeCC790e8a4453e5dD3B0B4b3680501a7A7,SKL,18
0x09d92c109b475Dd513292C76544B4E250dA13faA,DOGGY,18
0x056Fd409E1d7A124BD7017459dFEa2F387b6d5Cd,GUSD,2
0xa462bdE22D98335E18A21555b6752dB93a937cFf,BOBBY,18
0x720CD16b011b987Da3518fbf38c3071d4F0D1495,FLUX,8
0x283344eEA472f0fE04d6f722595A2fFFEfE1901A,CODE,13
0x594DaaD7D77592a2b97b725A7AD59D7E188b5bFa,APU,18
0x4B5f49487ea7B3609b1aD05459BE420548789f1f,LEVER,18
0xF82300c34F0D11b0420ac3CE85F0ebE4e3e05442,omniblm3,18
0xaD22f63404f7305e4713CcBd4F296f34770513f4,AWC,8
0x817bbDbC3e8A1204f3691d14bB44992841e3dB35,CUDOS,18
0x672664CcAd533401066EBB70361C93C4ca567de0,MOS,18
0x9b31bb425D8263fA1b8B9d090b83CF0C31665355,CPD,18
0x4B2C54b80B77580dc02A0f6734d3BAD733F50900,KIBA,9
0x408e41876cCCDC0F92210600ef50372656052a38,REN,18
0x6ff0c1E1B674138De7F5dd4131Bf76665c0ff54A,LT3,18
0x8212ee66Bd20edAa03E5baCE169Bf61fCAa11783,1783CLUB,18
0xf7e945FcE8F19302AaCc7E1418b0A0bdef89327B,IZE,8
0x7d256d82b32d8003d1cA1a1526ED211E6e0dA9e2,Yats,18
0x2f956b2f801c6dad74E87E7f45c94f6283BF0f45,iUSDC,6
0x253008ba4aE2f3E6488DC998a5321D4EB1a0c905,SY pufETH,18
0x1a65eB80a2ac3ea6E41D456DdD6E9cC5728BEf7C,YT-pufETH-26SEP2024,18
0xd4e75971eAF78a8d93D96df530f1FFf5f9F53288,PT-pufETH-26SEP2024,18
0x999564D7de2460ee7a0a1D5F1153F26a6848a038,NPT-LP,18
0xB705268213D593B8FD88d3FDEFF93AFF5CbDcfAE,IDEX,18
0xEBAA0e02d7f212F0b0936ec3dfE0AcbaF036c5eA,$YEN,18
0xB98d4C97425d9908E66E53A6fDf673ACcA0BE986,ABT,18
0x000000000d00353E0116Ba046Ef3dd854ED06F07,PLAYTIME,9
0xcFEB09C3c5F0f78aD72166D55f9e6E9A60e96eEC,VEMP,18
0xB64ef51C888972c908CFacf59B47C1AfBC0Ab8aC,STORJ,8
0xaA247c0D81B83812e1ABf8bAB078E4540D87e3fB,MSN,18
0x96a5399D07896f757Bd4c6eF56461F58DB951862,DRAGONX,18
0x72E2F4830b9E45d52F80aC08CB2bEC0FeF72eD9c,SGETH,18
0x83510622525D7D3C7200E6A7Ce7BD24A8552611D,PANIK,9
0xD3999188fF689b99d8097A4876f61E70b22F7881,SPURDO,18
0x19b703f65aA7E1E775BD06c2aa0D0d08c80f1C45,SAD,18
0x53393E4659803817418b0B6221AC60EB074E2CEC,$RAISE,9
0x6B560cE57db4A36F64D0e20b4FC31F45d5634126,DFIRE,18
0x985e0DF1f95729F054cf959a07362d33F22a6670,PING,9
0x467Bccd9d29f223BcE8043b84E8C8B282827790F,TEL,2
0x686D1596e5632Fe0471961E7977E8EFe371b0B21,AZEE,18
0x777E2ae845272a2F540ebf6a3D03734A5a8f618e,RYOSHI,18
0xcDfC85B293ff5D78f78d135d702e855680B4cf1C,KISARAGI,18
0x79d5a4C17d6368f31C3518813f9324e7a60963D8,GXAG,18
0x08389495D7456E1951ddF7c3a1314A4bfb646d8B,CRPT,18
0xD9016A907Dc0ECfA3ca425ab20B6b785B42F2373,GMEE,18
0x1a7096563C94029DfD55E625A19F099726ac4f3F,SY-ENA,18
0xAfA002De2DADb57B2b04e32aa4F42a69AdEBF2FD,PT-ENA-31OCT2024,18
0xf327c89Bf0769F0f2E99e50232557f03aAd6Cc17,PEIPEI,18
0xF2ec4a773ef90c58d98ea734c0eBDB538519b988,DOGE2.0,9
0xd21a23606D2746f086f6528Cd6873bAD3307b903,SRSC,18
0x5d98030ee646e6b3f25425C31c038310696616EA,SRSC20,18
0x6a11F3E5a01D129e566d783A7b6E8862bFD66CcA,1LP-ETH-WBTC,18
0x857679d69fE50E7B722f94aCd2629d80C355163d,UNK,18
0x7039cd6D7966672F194E8139074C3D5c4e6DCf65,STRUMP,9
0x9A0C8Ff858d273f57072D714bca7411D717501D7,st1INCH,18
0xAccfAc2339e16DC80c50d2fa81b5c2B049B4f947,dst1INCH,18
0xaD70ea09eFd215124CC69127f0301a7DeE57b0eb,PHT,18
0xE27a4C2bB4c3837dCbB3eB4c656DD2D0c0Aa88a3,UCC0,18
0xf25304e75026E6a35FEDcA3B0889aE5c4D3C55D8,VRD,18
0xA4bB712B4ea05E74a9590EC550BD922cd857AfcB,REFI,18
0x8e0E57DCb1ce8d9091dF38ec1BfC3b224529754A,UNK,18
0xBd2949F67DcdC549c6Ebe98696449Fa79D988A9F,eMTRG,18
0x42069cc15F5BEfb510430d22Ff1c9A1b3ae22CfE,RARE,18
0x1FEC856e25F757FeD06eB90548B0224E91095738,FP,18
0x35A18000230DA775CAc24873d00Ff85BccdeD550,cUNI,8
0x706987611C5d2052541D64ef8f036916807c916A,BOYS,18
0xd94A8f9caeD25E63eCc90EDfefAf3635eA1e182a,SCOMP,18
0x2BE056e595110B30ddd5eaF674BdAC54615307d9,APUFF,18
0xFc1C93a2507975E98b9d0E9260Ded61A00152BF1,NAVI,18
0xC4ed348c56223C5953939e932E315F9d72Cd83fF,SY-sUSDE,18
0xf1126BFbcBEcaF5807378448E52ecaEF23CF8a27,GLB,18
0x11c590f2d35Fe1216ABaEbDE12067CDa85c05042,NPP,18
0xa2947F125D98fB8e0aE2EB0D523CfdA92BFf789D,NFTDeFi,18
0x92ED78b41537C902Ad287608d8535bb6780A7618,aLN,18
0xe5B12BEfaf3a91065DA7FDD461dEd2d8F8ECb7BE,aBN,18
0x769272677faB02575E84945F03Eca517ACc544Cc,Captainz,18
0xcccCb68e1A848CBDB5b60a974E07aAE143ed40C3,TOPIA,18
0xfE48cFbAAA7C4b8ff08D3360e5c13d66915c83D3,DTH,18
0x09675e24CA1EB06023451AC8088EcA1040F47585,APES,18
0x42Baf1f659D765C65ADE5BB7E08eb2C680360d9d,COPI,18
0x0000e3705d8735ee724a76F3440c0a7ea721eD00,SAITAMA,9
0x94132baB33C5D97c9b43B6A7B1457f2aB4543d40,$SAITAMA,9
0x7db5af2B9624e1b3B4Bb69D6DeBd9aD1016A58Ac,VOLT,9
0xa444EC96Ee01bB219A44B285De47bf33C3447ad5,LEOX,18
0x2781246fe707bB15CeE3e5ea354e2154a2877B16,EL,18
0x1426cC6D52D1B14e2B3b1Cb04d57ea42B39c4c7c,JSHIBA,9
0x7c84d7E3829e004a49204d650883697BC7f06748,TRUMP,18
0x5A3153ae94E9FE2ECfdBD7BA7284C51560cb7aEe,SIDE,18
0x86B69F38BEA3e02f68fF88534bc61EC60E772b19,TRUMP,9
0x55A8f6c6b3Aa58ad6D1f26f6AFeDEd78F32E19f4,AEGIS,9
0x80b5340c2CF4a5Fc9c5c3eC3Cb54921E3d49535b,WPONZIO,18
0xD07ff87B7e3774e1C7C7a6953B258DaBE81E1f13,DINEIRO,18
0x9aeB50f542050172359A0e1a25a9933Bc8c01259,OIN,8
0x018DD3A0Dd7F213cc822076b3800816d3CE1ED86,HOTKEY,18
0x9619b0eaDD70d643Cb2BBE6d5752B15C16fbf2d2,BITCOIN2,18
0x776B2768B753d0eb45dCB85449a200BfA04034bb,USDT,18
0xd6BC04113C93Be2Daa442BA8fCCdB7A0D8f40Ec9,Cake-LP,18
0xBADFf0eF41D2A68F22De21EAbca8A59Aaf495cF0,Kabosu,18
0x607F4C5BB672230e8672085532f7e901544a7375,RLC,9
0x83F9AB0cF05d45d76CC15c5640B88187D4b30305,$BALL,18
0xECA3fC8A54ABac096fd518a499F7D48Af636034F,BANISH,18
0x8f8221aFbB33998d8584A2B05749bA73c37a938a,REQ,18
0xA2b4C0Af19cC16a6CfAcCe81F192B024d625817D,KISHU,9
0x655Af863cCd421D374bD966f93e904033bD7dd46,AUGUR,9
0x18b3236D6C6C1A79522696Ee70b1c28932D8902F,PEGA,9
0xe4042c7c1Bf740B8DDb2aB43df6d9ED766B2513e,BADCAT,9
0xb31eF9e52d94D4120eb44Fe1ddfDe5B4654A6515,DOSE,18
0xa62894D5196bC44e4C3978400Ad07E7b30352372,X,9
0x94cF752F94bA10d6c93bB033c1e0C746e547899B,veORDS,18
0x9E6be44cC1236eEf7e1f197418592D363BedCd5A,AZUR,18
0x4482f2b9156e5FB937529e887b2781520881E955,pKAI,18
0xC929e85DAB215705b0473c846196Afc94DFe2455,ESB,18
0x90908E414d3525E33733D320798B5681508255eA,UNI-V2,18
0x118334d7c2387CDfEA318F91C8FCcF9600ca5994,ACHI,9
0x1cAf237D7A2D103e3e9b1855988C01ac10344600,Lexi,9
0xBd3531dA5CF5857e7CfAA92426877b022e612cf8,PPG,18
0xeB6A58Ebe3511112C4ccb7533bfD6E896ce3ADB4,PERTSEV,18
0x31E801d3787a036413Fe1b3149F056f5021c6CA0,CLUB,18
0xB5c578947de0fd71303F71F2C3d41767438bD0de,DEVT,18
0x6a3a3EEd1A254986Caab7d8D0afeEdE7523AF456,SCP300,18
0xCCf55AEa1bcf4D25bbBDEeeFF29d33a8dE3BbB09,GINKGO,9
0xfB5c6815cA3AC72Ce9F5006869AE67f18bF77006,PSTAKE,18
0x420698CFdEDdEa6bc78D59bC17798113ad278F9D,Toweli,18
0x9F9c8ec3534c3cE16F928381372BfbFBFb9F4D24,GLQ,18
0xbc2fE31e58B055b7a7df4808B69301Ca5Bb8dEeA,UNI-V2,18
0xb549116Ac57b47C1B365A890e1D04FD547dFFf97,MDAI,18
0x52498F8d9791736f1D6398fE95ba3BD868114d10,NETVR,18
0x122303734c898e9d233afFc234271f04E42E77aD,Cat,18
0xb23d80f5FefcDDaa212212F028021B41DEd428CF,PRIME,18
0x57B946008913B82E4dF85f501cbAeD910e58D26C,POND,18
0x4Ddc2D193948926D02f9B1fE9e1daa0718270ED5,cETH,8
0x07E6d1A3839c5D037d66dabe4fFc59a1DAb77631,ANDEI,9
0x9DCAF532dBa85E565bF6B425f07377eC2bb6F46A,DBZ,8
0x2614f29C39dE46468A921Fd0b41fdd99A01f2EDf,HLX,18
0x2A1DCA74419c2D304A3D359F428eE1A4e9324A90,BANA,18
0x6930450a416252c7206fBCe76c01ECC850A36Cb9,SHEB,9
0xE453C3409f8Ad2B1FE1ED08E189634d359705A5B,DGI,18
0xEb51B8dC2d43469c0F0b7365c8a18438907BDf21,SHIV,18
0x5a3e6A77ba2f983eC0d371ea3B475F8Bc0811AD5,0x0,9
0xef3A930e1FfFFAcd2fc13434aC81bD278B0ecC8d,FIS,18
0x55cD6418Afe170A91e0Be03d7306aB4B755B7ee5,QUBE,18
0xd8Fa690304D2B2824D918C0c7376e2823704557A,SquidGrow,9
0x4fBF0043758E1E79238dA9Df6835BB4df8aC5b57,UNI-V2,18
0x14C5a9007FDC5eE4De1581C892b5fd4623D8cdBf,miweETH,18
0xEeca64ea9fCf99A22806Cd99b3d29cf6e8D54925,SPROTO,18
0x1E4EDE388cbc9F4b5c79681B7f94d36a11ABEBC9,X2Y2,18
0x944824290CC12F31ae18Ef51216A223Ba4063092,MASA,18
0x7Be6B15392F5A61f880DC2D3590065fE84072964,WPEPE,18
0xa13eDD1A27Ab4Fb8982C033Acb082cdb5f98B79b,DEW,9
0xb7109df1a93f8fe2B8162c6207C9B846C1C68090,MAX,18
0x61E90A50137E1F645c9eF4a0d3A4f01477738406,LOKA,18
0x9aE380F0272E2162340a5bB646c354271c0F5cFC,CNC,18
0xd02bCdBE1d7790bDc4E1c365BFF8269D8F5e035e,cncUSDC,6
0x62B9c7356A2Dc64a1969e19C23e4f579F9810Aa7,cvxCRV,18
0xaa0C3f5F7DFD688C6E646F66CD2a6B66ACdbE434,stkCvxCrv,18
0x6E9455D109202b426169F0d8f01A3332DAE160f3,lp-yCRVv2,18
0x99f5aCc8EC2Da2BC0771c32814EFF52b712de1E5,yCRV-f,18
0x1131D427ECd794714ed00733aC0f851E904c8398,GENAI,18
0xB1F1ee126e9c96231Cc3d3fAD7C08b4cf873b1f1,BIFI,18
0xb1F131437e314614313aAb3a3016FA05c1b0e087,rBIFI,18
0x6A7eFF1e2c355AD6eb91BEbB5ded49257F3FED98,OPSEC,18
0x40f8A48d7579039d42ff832E67fAD7D891640BDb,GOLDEN,18
0x7D26AD6F6BA9D6bA1de0218Ae5e20CD3a273a55A,VT,18
0x1BBf25e71EC48B84d773809B4bA55B6F4bE946Fb,VOW,18
0xE4e50B96F70AaB13A2D7e654D07D7D4173319653,METAKREW,18
0xb624960AAaD05d433075a5C9E760aDEc26036934,MONKE,9
0x443459D45c30A03f90037d011CbE22e2183d3b12,TYPE,18
0x97D2FC7d16BC34121c3311f2e2E05D298c19956f,WFO,18
0x984326ea61bCCB85Cdf4F8FF342d0FDa6A2c4856,DZNTS,18
0xAaAAAA20D9E0e2461697782ef11675f668207961,AURORA,18
0x35e78b3982E87ecfD5b3f3265B601c046cDBe232,XAI,18
0xe9EccDE9d26FCBB5e93F536CFC4510A7f46274f8,INFRA,9
0x15C905deC8Da0a90fa05F8121E8F8285D30ef1f4,AOFE,18
0xaeF420fd77477d9Dc8B46D704D44dD09d6c27866,CGV,6
0xfB48B69174CAbDcE17A7b20a7aE51B256E7609B9,PEPIRO,9
0xB29Dc1703fAcd2967BB8AdE2E392385644C6dCA9,GAGA,18
0x39AA39c021dfbaE8faC545936693aC917d5E7563,cUSDC,8
0xf2c5780e2DDA407781c0C5ECCC9320D5988eA0A6,DCE,9
0x34Be5b8C30eE4fDe069DC878989686aBE9884470,SENATE,18
0x419D0d8BdD9aF5e606Ae2232ed285Aff190E711b,FUN,8
0xe19d1c837B8A1C83A56cD9165b2c0256D39653aD,sdFXN,18
0xbcfE5c47129253C6B8a9A00565B3358b488D42E0,sdFXN-gauge,18
0xB90B2A35C65dBC466b04240097Ca756ad2005295,BOBO,18
0x162433c934aA74ba147E05150B1206b2C922f71d,CRE,18
0xf02553b9f908aB61F4C1Fc0Af9a488C76f8EcC85,CRO-SWAP,18
0x62BFD005742B605e39E183d16e58317157505a2A,NENJARIO,18
0xFeAc2Eae96899709a43E252B6B92971D32F9C0F9,ANYONE,18
0xd9ebbC7970e26B4eCeD7323b9331763E8272D011,TYBENG,18
0xd1ba9BAC957322D6e8c07a160a3A8dA11A0d2867,HMT,18
0x3c3a81e81dc49A522A592e7622A7E711c06bf354,MNT,18
0x30410e8f654e8CfDE6A270e222eF168C87d7012F,HAIR,9
0x0511Ffdf861aE1cE16246B6FcE226FE66E9C4b1F,MOMIJI,18
0x7A58c0Be72BE218B41C608b7Fe7C5bB630736C71,PEOPLE,18
0xE2796707590384430d887f15bDf97c660d95894a,SY-weETHk,18
0xD09FC28733E094F7c327fb9D1e526177305EF9e2,YT-weETHk-26SEP2024,18
0xb94AE63D5537932303F107C09E5783491e423c54,PT-weETHk-26SEP2024,18
0x8e141a78eb2B2721cB67867c4F601adcB9285417,deBNB,18
0x9b5C38cC2d1bA05Ed87C8f8A2418475bAcb20073,SBIO,18
0x2479F03e2beA89e636f1961272C6Ed6B8Cc20b29,BABYDOGE2.0,18
0x9992eC3cF6A55b00978cdDF2b27BC6882d88D1eC,POLY,18
0xa91c82B6933105C23298E631A0C1Be751D239162,SOTU,18
0x067079c14B85169e6a29703769dadDef90816f4C,mkPRISMA-f,18
0x34635280737b5BFe6c7DC2FC3065D60d66e78185,cvxPrisma,18
0x0c73f1cFd5C9dFc150C8707Aa47Acbd14F0BE108,stkCvxPrisma,18
0x12970E6868f88f6557B76120662c1B3E50A646bf,LADYS,18
0xdDFbE9173c90dEb428fdD494cB16125653172919,SWK,18
0xBb3D7F42C58Abd83616Ad7C8C72473Ee46df2678,CHAT,18
0x99999999999997fceB5549c58aB66dF52385ca4d,GEN,18
0xD13cfD3133239a3c73a9E535A5c4DadEE36b395c,VAI,18
0x04F121600c8C47A754636fc9d75661a9525e05D5,STARS,18
0xC7e6B676bfC73Ae40bcC4577F22aab1682C691C6,UNI-V2,18
0xa1d6Df714F91DeBF4e0802A542E13067f31b8262,RFOX,18
0x97B094E7485Ab21f473ADA183e96B362bA91A136,AGURI,9
0xf10db848A80FECf1D137c952300ED1d311Ceb6DA,LFG,9
0xbE7E4abaec37f0FA430ABd62a6591C526619227b,UNI-V2,18
0xDc7AC5d5d4a9C3B5d8F3183058A92776Dc12f4f3,MONKAS,9
0x0C9c7712C83B3C70e7c5E11100D33D9401BdF9dd,WOMBAT,18
0x5640E0560e6AfD6A9f4dDb41230D0201d181FEA7,DMAGA,9
0xf941D3AAbf2EE0F5589E68Ba6047b8329592B366,HEEL,9
0xba100000625a3754423978a60c9317c58a424e3D,BAL,18
0x709756a9F9cca50E2BcfE5cC7cfA955C21C39D7f,UNI-V2,18
0x949D48EcA67b17269629c7194F4b727d4Ef9E5d6,MC,18
0x8C58a760f68d8C5439a5584e902e9CC0213B19aE,NEIRUN,18
0x4E1f41613c9084FdB9E34E11fAE9412427480e56,TERRAFORMS,18
0x1F70300BCe8c2302780BD0a153ebb75B8CA7efCb,BARRON,9
0x0F7B3F5a8FeD821c5eb60049538a548dB2D479ce,ATOR,18
0xE0f63A424a4439cBE457D80E4f4b51aD25b2c56C,SPX,8
0x570fEbDf89C07f256C75686CaCa215289bB11CFc,UNI-V2,18
0x2C06858319AB883Fd96B13D09af321e0b45784A4,UNI-V2,18
0x62F03b52c377FeA3EB71D451a95ad86C818755D1,DOGEVERSE,18
0xB26bD8D1FD5415eED4C99f9fB6A278A42E7d1BA8,KETHFI,18
0x710287D1D39DCf62094A83EBB3e736e79400068a,ENQAI,18
0x6C061D18D2b5bbfBe8a8D1EEB9ee27eFD544cC5D,MNRCH,18
0xaCdf0DBA4B9839b96221a8487e9ca660a48212be,hyUSD,18
0xc794C6A95f30d0ebF7B3Bbe85e8a0A95C9e411c1,hyUSDeUSD-f,18
0x8f846C443CFa44A6e95aaCD2aC362b6cF4fd4335,UNK,18
0x72f713D11480DCF08b37E1898670e736688D218d,NAO,18
0x71Ab77b7dbB4fa7e017BC15090b2163221420282,HIGH,18
0x5B7533812759B45C2B44C19e320ba2cD2681b542,AGIX,8
0xa39b7Fc5470782abF26d92DB81d3215b6F6B79Dd,QMC,18
